"","species","lon","lat"
"42554","Myrcia tomentosa",-50.449167,-6.352778
"42555","Myrcia tomentosa",-48.012222,-15.905833
"42556","Myrcia tomentosa",-50.123056,-6.324167
"42557","Myrcia tomentosa",-49.841389,-12.891944
"42558","Myrcia tomentosa",-47.62,-16.873056
"42559","Myrcia tomentosa",-47.62,-16.873
"42560","Myrcia tomentosa",-46.658333,-17.419444
"42561","Myrcia tomentosa",-51.692778,-17.929444
"42562","Myrcia tomentosa",-34.87481,-7.832298
"42563","Myrcia tomentosa",-47.616167,-16.873
"42564","Myrcia tomentosa",-47.470833,-13.581944
"42565","Myrcia tomentosa",-46.635833,-17.419444
"42566","Myrcia tomentosa",-49.010555,-15.101111
"42567","Myrcia tomentosa",-47.485833,-6.733333
"42568","Myrcia tomentosa",-42.474167,-15.912222
"42569","Myrcia tomentosa",-42.476389,-15.910833
"42570","Myrcia tomentosa",-47.475,-6.6225
"42571","Myrcia tomentosa",-35.972417,-6.829306
"42572","Myrcia tomentosa",-40.467,-19.867
"42573","Myrcia tomentosa",-40.4745,-19.879722
"42574","Myrcia tomentosa",-40.4745,-19.879861
"42575","Myrcia tomentosa",-40.478889,-19.865833
"42576","Myrcia tomentosa",-40.545,-19.998611
"42577","Myrcia tomentosa",-40.588333,-19.865833
"42578","Myrcia tomentosa",-36.665,-7.483333
"42579","Myrcia tomentosa",-43.425833,-21.882778
"42580","Myrcia tomentosa",-41.194167,-11.44
"42581","Myrcia tomentosa",-41.969972,-4.526667
"42582","Myrcia tomentosa",-42.69,-12.034444
"42583","Myrcia tomentosa",-35.885611,-8.381944
"42584","Myrcia tomentosa",-42.243611,-13.296111
"42585","Myrcia tomentosa",-44.183333,-13.4
"42586","Myrcia tomentosa",-44.171944,-17.7575
"42587","Myrcia tomentosa",-47.94,-16.7748
"42588","Myrcia tomentosa",-48.02,-16.6809
"42589","Myrcia tomentosa",-41.133889,-12.045
"42590","Myrcia tomentosa",-41.902778,-13.258056
"42591","Myrcia tomentosa",-73.279375,9.572806
"42592","Myrcia tomentosa",-48.0206,-16.6809
"42593","Myrcia tomentosa",-47.9404,-16.7748
"42594","Myrcia tomentosa",-45.4675,-21.108611
"42595","Myrcia tomentosa",-45.4675,-21.108642
"42596","Myrcia tomentosa",-45.472222,-21.108222
"42597","Myrcia tomentosa",-45.158333,-12.439444
"42598","Myrcia tomentosa",-43.501667,-20.023056
"42599","Myrcia tomentosa",-43.578594,-20.255586
"42600","Myrcia tomentosa",-45.282,-21.06296
"42601","Myrcia tomentosa",-44.278611,-17.697222
"42602","Myrcia tomentosa",-43.45,-18.130556
"42603","Myrcia tomentosa",-43.7125,-18.269167
"42604","Myrcia tomentosa",-44.195556,-17.708333
"42605","Myrcia tomentosa",-43.55,-20.447222
"42606","Myrcia tomentosa",-45.483519,-12.798913
"42607","Myrcia tomentosa",-41.193889,-11.437222
"42608","Myrcia tomentosa",-47.816667,-15.85
"42609","Myrcia tomentosa",-51.579167,-16.989167
"42610","Myrcia tomentosa",-51.579167,-17.043333
"42611","Myrcia tomentosa",-43.955611,-19.507583
"42612","Myrcia tomentosa",-43.961083,-19.462028
"42613","Myrcia tomentosa",-44.1921,-17.7071
"42614","Myrcia tomentosa",-46.4688,-10.5698
"42615","Myrcia tomentosa",-47.2572,-13.8379
"42616","Myrcia tomentosa",-49.038611,-24.358611
"42617","Myrcia tomentosa",-46.522778,-20.308611
"42618","Myrcia tomentosa",-44.973056,-12.363333
"42619","Myrcia tomentosa",-40.826,-19.325
"42620","Myrcia tomentosa",-43.93,-19.472222
"42621","Myrcia tomentosa",-51.784444,-17.796389
"42622","Myrcia tomentosa",-48.339166,-13.066111
"42623","Myrcia tomentosa",-42.469166,-15.494166
"42624","Myrcia tomentosa",-42.468888,-15.488055
"42625","Myrcia tomentosa",-42.441388,-15.442222
"42626","Myrcia tomentosa",-40.826111,-19.874444
"42627","Myrcia tomentosa",-38.879139,-4.264056
"42628","Myrcia tomentosa",-38.875028,-4.258389
"42629","Myrcia tomentosa",-38.872361,-4.263556
"42630","Myrcia tomentosa",-38.902306,-4.210417
"42631","Myrcia tomentosa",-38.991444,-4.216972
"42632","Myrcia tomentosa",-45.858889,-18.339444
"42633","Myrcia tomentosa",-47.738056,-15.734167
"42634","Myrcia tomentosa",-48.822222,-15.806389
"42635","Myrcia tomentosa",-48.891944,-15.706111
"42636","Myrcia tomentosa",-47.843889,-15.894722
"42637","Myrcia tomentosa",-43.93,-19.467222
"42638","Myrcia tomentosa",-43.443055,-18.7975
"42639","Myrcia tomentosa",-48.8919,-15.7061
"42640","Myrcia tomentosa",-45.85889,-18.33944
"42641","Myrcia tomentosa",-42.466667,-14.066667
"42642","Myrcia tomentosa",-34.969722,-7.703333
"42643","Myrcia tomentosa",-43.937778,-19.920833
"42644","Myrcia tomentosa",-50.05875,-20.457472
"42645","Myrcia tomentosa",-51.151917,-21.662889
"42646","Myrcia tomentosa",-51.156111,-18.125278
"42647","Myrcia tomentosa",-48.023611,-16.515833
"42648","Myrcia tomentosa",-42.908056,-12.336389
"42649","Myrcia tomentosa",-35.843889,-8.381944
"42650","Myrcia tomentosa",-48.0237,-16.5157
"42651","Myrcia tomentosa",-47.9966,-16.5963
"42652","Myrcia tomentosa",-44.661444,-22.638611
"42653","Myrcia tomentosa",-49.909167,-6.315
"42654","Myrcia tomentosa",-47.99667,-16.59639
"42655","Myrcia tomentosa",-47.996667,-16.596389
"42656","Myrcia tomentosa",-35.843944,-8.381944
"42657","Myrcia tomentosa",-37.382222,-7.251667
"42658","Myrcia tomentosa",-52.91666,5.38333
"42659","Myrcia tomentosa",-36.988528,-8.442833
"42660","Myrcia tomentosa",-42.583333,-4.785278
"42661","Myrcia tomentosa",-41.9,-4.519763
"42662","Myrcia tomentosa",-41.9425,-4.456944
"42663","Myrcia tomentosa",-38.983333,-14.266667
"42664","Myrcia tomentosa",-37.583333,-10.975833
"42665","Myrcia tomentosa",-39.6025,-14.703611
"42666","Myrcia tomentosa",-39.408056,-15.202778
"42667","Myrcia tomentosa",-39.6025,-14.7036
"42668","Myrcia tomentosa",-36.94,-10.593333
"42669","Myrcia tomentosa",-40.265833,-10.242778
"42670","Myrcia tomentosa",-39.2,-13.416667
"42671","Myrcia tomentosa",-39.2,-13.42
"42672","Myrcia tomentosa",-39,-14.25
"42673","Myrcia tomentosa",-48.1475,-15.93
"42674","Myrcia tomentosa",-47.955277,-15.683055
"42675","Myrcia tomentosa",-48.001111,-15.914167
"42676","Myrcia tomentosa",-47.955278,-15.683056
"42677","Myrcia tomentosa",-72.50111,-12.50083
"42678","Myrcia tomentosa",-47.9111,-15.9111
"42679","Myrcia tomentosa",-48.275,-16.05
"42680","Myrcia tomentosa",-41.6,-13.15
"42681","Myrcia tomentosa",-43.969944,-19.454361
"42682","Myrcia tomentosa",-44.018056,-19.482889
"42683","Myrcia tomentosa",-51.151778,-21.662972
"42684","Myrcia tomentosa",-46.3861,-21.9236
"42685","Myrcia tomentosa",-45.1925,-22.8164
"42686","Myrcia tomentosa",-41.250278,-11.376667
"42687","Myrcia tomentosa",-48.213888,-12.761388
"42688","Myrcia tomentosa",-48.233055,-12.805
"42689","Myrcia tomentosa",-48.100555,-13.019444
"42690","Myrcia tomentosa",-47.966388,-15.662222
"42691","Myrcia tomentosa",-48.233056,-12.805
"42692","Myrcia tomentosa",-47.416389,-15.662222
"42693","Myrcia tomentosa",-73.15,-12.82388
"42694","Myrcia tomentosa",-46.399442,-22.745069
"42695","Myrcia tomentosa",-43.159722,-22.437222
"42696","Myrcia tomentosa",-43.915556,-21.208333
"42697","Myrcia tomentosa",-73.15,-12.8239
"42698","Myrcia tomentosa",-73.15,-12.82389
"42699","Myrcia tomentosa",-43.25,-18.216667
"42700","Myrcia tomentosa",-49,-16
"42701","Myrcia tomentosa",-40.538889,-19.965278
"42702","Myrcia tomentosa",-48.8222,-15.8064
"42703","Myrcia tomentosa",-40.53889,-19.96528
"42704","Myrcia tomentosa",-44.8,-22.92
"42705","Myrcia tomentosa",-41.312778,-12.765278
"42706","Myrcia tomentosa",-47.905556,-15.593056
"42707","Myrcia tomentosa",-37.853611,-12.151944
"42708","Myrcia tomentosa",-41.1625,-11.564167
"42709","Myrcia tomentosa",-41.469167,-12.433333
"42710","Myrcia tomentosa",-41.47,-12.45
"42711","Myrcia tomentosa",-35.936389,-9.539722
"42712","Myrcia tomentosa",-43.925278,-19.993333
"42713","Myrcia tomentosa",-43.925369,-19.993569
"42714","Myrcia tomentosa",-72.55,-12.36666
"42715","Myrcia tomentosa",-48.05,-13.61
"42716","Myrcia tomentosa",-51.995278,-18.439444
"42717","Myrcia tomentosa",-48,-18
"42718","Myrcia tomentosa",-46.230833,-20.604444
"42719","Myrcia tomentosa",-48.111667,-13.765
"42720","Myrcia tomentosa",-41.528611,-12.885
"42721","Myrcia tomentosa",-40.418611,-10.5875
"42722","Myrcia tomentosa",-47.438611,-6.59
"42723","Myrcia tomentosa",-47.481111,-6.600278
"42724","Myrcia tomentosa",-41.52861,-12.885
"42725","Myrcia tomentosa",-58.010694,-16.145556
"42726","Myrcia tomentosa",-68.639722,-14.198611
"42727","Myrcia tomentosa",-72.3,-12.31666
"42728","Myrcia tomentosa",-73.06861,-15.6425
"42729","Myrcia tomentosa",-38.316667,-12.683333
"42730","Myrcia tomentosa",-47.148781,-23.016998
"42731","Myrcia tomentosa",-39.029722,-15.191111
"42732","Myrcia tomentosa",-68.587778,-14.428611
"42733","Myrcia tomentosa",-35.8375,-8.334722
"42734","Myrcia tomentosa",-49.331917,-14.185475
"42735","Myrcia tomentosa",-48.969448,-16.379555
"42736","Myrcia tomentosa",-48.111806,-13.765056
"42737","Myrcia tomentosa",-37.940278,-12.458611
"42738","Myrcia tomentosa",-42.169167,-4.905833
"42739","Myrcia tomentosa",-39.316667,-12.683333
"42740","Myrcia tomentosa",-41.95,-13.533333
"42741","Myrcia tomentosa",-41.453056,-12.430278
"42742","Myrcia tomentosa",-35.002778,-7.838889
"42743","Myrcia tomentosa",-41.880556,-13.060556
"42744","Myrcia tomentosa",-38.994722,-15.334444
"42745","Myrcia tomentosa",-41.766111,-13.606944
"42746","Myrcia tomentosa",-48.46,-16.326388
"42747","Myrcia tomentosa",-44.614806,-20.460639
"42748","Myrcia tomentosa",-40.4875,-12.3025
"42749","Myrcia tomentosa",-40.599444,-19.918056
"42750","Myrcia tomentosa",-38.971167,-4.218056
"42751","Myrcia tomentosa",-35.095556,-8.713333
"42752","Myrcia tomentosa",-35.094167,-8.713611
"42753","Myrcia tomentosa",-49.114444,-16.272222
"42754","Myrcia tomentosa",-46.85056,-14.48806
"42755","Myrcia tomentosa",-47.933333,-16.05
"42756","Myrcia tomentosa",-42.883056,-16.590278
"42757","Myrcia tomentosa",-46.67278,-11.66972
"42758","Myrcia tomentosa",-46.33611,-11.70889
"42759","Myrcia tomentosa",-46.51722,-11.6025
"42760","Myrcia tomentosa",-48.42667,-16.14417
"42761","Myrcia tomentosa",-46.83556,-13.60167
"42762","Myrcia tomentosa",-47.26917,-12.82444
"42763","Myrcia tomentosa",-47.294722,-15.573611
"42764","Myrcia tomentosa",-48.016667,-15.883333
"42765","Myrcia tomentosa",-47.897778,-15.926389
"42766","Myrcia tomentosa",-47.460278,-20.247778
"42767","Myrcia tomentosa",-47.934286,-16.040945
"42768","Myrcia tomentosa",-46.95,-22.37
"42769","Myrcia tomentosa",-46.756389,-20.367778
"42770","Myrcia tomentosa",-46.653611,-20.434444
"42771","Myrcia tomentosa",-46.767222,-20.4425
"42772","Myrcia tomentosa",-38.907222,-4.193611
"42773","Myrcia tomentosa",-47.466667,-15.839167
"42774","Myrcia tomentosa",-35.531767,-9.23
"42775","Myrcia tomentosa",-48.213056,-12.494444
"42776","Myrcia tomentosa",-49.377222,-26.138889
"42777","Myrcia tomentosa",-50.273056,-25.577611
"42778","Myrcia tomentosa",-46.653333,-20.434444
"42779","Myrcia tomentosa",-49.48,-25.12
"42780","Myrcia tomentosa",-50.25,-25.55
"42781","Myrcia tomentosa",-37.516667,-11.733333
"42782","Myrcia tomentosa",-46.778333,-14.533611
"42783","Myrcia tomentosa",-47.5995,-14.164667
"42784","Myrcia tomentosa",-40.583333,-19.984167
"42785","Myrcia tomentosa",-37.6,-11.8
"42786","Myrcia tomentosa",-47.581388,-15.545
"42787","Myrcia tomentosa",-35.95,-9.255833
"42788","Myrcia tomentosa",-35.935,-9.2558
"42789","Myrcia tomentosa",-36.346667,-10.290278
"42790","Myrcia tomentosa",-47.983333,-15.95
"42791","Myrcia tomentosa",-48.36,-15.293
"42792","Myrcia tomentosa",-48.36,-15.293333
"42793","Myrcia tomentosa",-48.042222,-22.265
"42794","Myrcia tomentosa",-35.18583,-8.72306
"42795","Myrcia tomentosa",-35.095,-8.714444
"42796","Myrcia tomentosa",-47.323888,-16.050555
"42797","Myrcia tomentosa",-35.921667,-9.617778
"42798","Myrcia tomentosa",-35.921667,-9.6
"42799","Myrcia tomentosa",-38.840278,-12.583056
"42800","Myrcia tomentosa",-47.33972,-16.20944
"42801","Myrcia tomentosa",-48.16111,-16.24833
"42802","Myrcia tomentosa",-48.218055,-16.204722
"42803","Myrcia tomentosa",-34.91,-6.83556
"42804","Myrcia tomentosa",-38.971167,-4.206028
"42805","Myrcia tomentosa",-43.311667,-17.08
"42806","Myrcia tomentosa",-43.116667,-17.167222
"42807","Myrcia tomentosa",-43.035,-16.057222
"42808","Myrcia tomentosa",-43.1842,-17.0448
"42809","Myrcia tomentosa",-43.07,-17.1002
"42810","Myrcia tomentosa",-43.0206,-16.0326
"42811","Myrcia tomentosa",-38.365833,-12.5775
"42812","Myrcia tomentosa",-41.702806,-4.107194
"42813","Myrcia tomentosa",-46.785,-20.363333
"42814","Myrcia tomentosa",-48.21333,-16.32972
"42815","Myrcia tomentosa",-47.866667,-15.95
"42816","Myrcia tomentosa",-43.893611,-19.989444
"42817","Myrcia tomentosa",-41.51889,-12.46111
"42818","Myrcia tomentosa",-47.6136,-16.7686
"42819","Myrcia tomentosa",-49.133333,-15.783333
"42820","Myrcia tomentosa",-47.712222,-22.244444
"42821","Myrcia tomentosa",-35.741755,-6.971994
"42822","Myrcia tomentosa",-46.733333,-23.983333
"42823","Myrcia tomentosa",-37.906389,-9.520556
"42824","Myrcia tomentosa",-37.90639,-9.52056
"42825","Myrcia tomentosa",-47.075961,-23.692836
"42826","Myrcia tomentosa",-68.57,10.18
"42827","Myrcia tomentosa",-38.316667,-11.8
"42828","Myrcia tomentosa",-48.139722,-13.788889
"42829","Myrcia tomentosa",-40.806944,-19.910833
"42830","Myrcia tomentosa",-47.807222,-15.813611
"42831","Myrcia tomentosa",-47.807222,-15.803055
"42832","Myrcia tomentosa",-47.610278,-14.174444
"42833","Myrcia tomentosa",-47.825556,-15.852778
"42834","Myrcia tomentosa",-46.625555,-13.043611
"42835","Myrcia tomentosa",-47.82556,-15.85278
"42836","Myrcia tomentosa",-46.625556,-13.043611
"42837","Myrcia tomentosa",-40.507222,-11.195833
"42838","Myrcia tomentosa",-40.503056,-11.195278
"42839","Myrcia tomentosa",-43.536417,-16.970556
"42840","Myrcia tomentosa",-43.945472,-16.599667
"42841","Myrcia tomentosa",-48.190556,-16.331111
"42842","Myrcia tomentosa",-48.190555,-16.331111
"42843","Myrcia tomentosa",-47.856667,-18.034167
"42844","Myrcia tomentosa",-44.983333,-21.316667
"42845","Myrcia tomentosa",-36.392222,-8.2075
"42846","Myrcia tomentosa",-41.670556,-4.1075
"42847","Myrcia tomentosa",-36.3955,-8.2075
"42848","Myrcia tomentosa",-40.814722,-19.897778
"42849","Myrcia tomentosa",-40.793333,-19.833889
"42850","Myrcia tomentosa",-41.670556,-4.074167
"42851","Myrcia tomentosa",-36.403611,-8.2075
"42852","Myrcia tomentosa",-52.885556,-17.437778
"42853","Myrcia tomentosa",-35.05,-7.063889
"42854","Myrcia tomentosa",-35.05,-7.051389
"42855","Myrcia tomentosa",-39.732222,-18.593333
"42856","Myrcia tomentosa",-37.958333,-12.168889
"42857","Myrcia tomentosa",-38.283333,-12.516667
"42858","Myrcia tomentosa",-39.083333,-15.15
"42859","Myrcia tomentosa",-37.41611,-11.38277
"42860","Myrcia tomentosa",-37.4161,-11.3828
"42861","Myrcia tomentosa",-48.05,-16.033333
"42862","Myrcia tomentosa",-47.086761,-22.863721
"42863","Myrcia tomentosa",-48,-15.86667
"42864","Myrcia tomentosa",-53.03,3.75
"42865","Myrcia tomentosa",-53.0333,3.75
"42866","Myrcia tomentosa",-53.033333,3.75
"42867","Myrcia tomentosa",-48.05,-16.05
"42868","Myrcia tomentosa",-43.369444,-18.011944
"42869","Myrcia tomentosa",-46.1447,-22.7553
"42870","Myrcia tomentosa",-48.190833,-13.415556
"42871","Myrcia tomentosa",-48.187222,-13.518889
"42872","Myrcia tomentosa",-48.190833,-13.415555
"42873","Myrcia tomentosa",-48.187222,-13.518888
"42874","Myrcia tomentosa",-43.369444,-18.145278
"42875","Myrcia tomentosa",-46.383333,-16.066667
"42876","Myrcia tomentosa",-43.7,-19.166667
"42877","Myrcia tomentosa",-43.616667,-19.333333
"42878","Myrcia tomentosa",-46.383333,-16.666667
"42879","Myrcia tomentosa",-48.137777,-13.48694
"42880","Myrcia tomentosa",-48.111388,-13.387222
"42881","Myrcia tomentosa",-46.73667,-13.6275
"42882","Myrcia tomentosa",-64.49,5.901
"42883","Myrcia tomentosa",-45.383333,-16.033333
"42884","Myrcia tomentosa",-45.383333,-16.333333
"42885","Myrcia tomentosa",-46.166667,-16.75
"42886","Myrcia tomentosa",-38.433333,-12.133333
"42887","Myrcia tomentosa",-38.683333,-12.883333
"42888","Myrcia tomentosa",-35.5,-7.583333
"42889","Myrcia tomentosa",-36.033333,-8.366666
"42890","Myrcia tomentosa",-36.497222,-10.184167
"42891","Myrcia tomentosa",-41.1558252067773,-11.5539317677047
"42892","Myrcia tomentosa",-60.74472,-14.57277
"42893","Myrcia tomentosa",-38.948889,-13.996111
"42894","Myrcia tomentosa",-38.9489,-13.9961
"42895","Myrcia tomentosa",-49.0725,-14.54167
"42896","Myrcia tomentosa",-52.65,-17.816667
"42897","Myrcia tomentosa",-60.816667,-13.9
"42898","Myrcia tomentosa",-36.416667,-9.809167
"42899","Myrcia tomentosa",-35.860892,-9.455461
"42900","Myrcia tomentosa",-44.173611,-19.988056
"42901","Myrcia tomentosa",-40.824722,-19.888889
"42902","Myrcia tomentosa",-44.172127456015,-17.7612670946765
"42903","Myrcia tomentosa",-46.133333,-22.733333
"42904","Myrcia tomentosa",-62.02,-16.12
"42905","Myrcia tomentosa",-47.88,-15.97
"42906","Myrcia tomentosa",-44.37,-17.75
"42907","Myrcia tomentosa",-43.333333,-18.083333
"42908","Myrcia tomentosa",-48.536389,-15.683333
"42909","Myrcia tomentosa",-38.083333,-11.95
"42910","Myrcia tomentosa",-38.416667,-12.95
"42911","Myrcia tomentosa",-37.431389,-7.186111
"42912","Myrcia tomentosa",-44.2225,-15.119444
"42913","Myrcia tomentosa",-48.163056,-15.510833
"42914","Myrcia tomentosa",-53.423333,-18.247778
"42915","Myrcia tomentosa",-41.896944,-13.388889
"42916","Myrcia tomentosa",-41.89694,-13.38888
"42917","Myrcia tomentosa",-41.8969,-13.3889
"42918","Myrcia tomentosa",-47.994444,-18.248333
"42919","Myrcia tomentosa",-45,-6.5
"42920","Myrcia tomentosa",-35.431389,-7.183333
"42921","Myrcia tomentosa",-40.461908,-3.529434
"42922","Myrcia tomentosa",-40.530278,-19.971389
"42923","Myrcia tomentosa",-47.466667,-11.033333
"42924","Myrcia tomentosa",-52.360556,-14.723056
"42925","Myrcia tomentosa",-40.53,-19.97
"42926","Myrcia tomentosa",-46.8842,-23.1864
"42927","Myrcia tomentosa",-48.4122,-14.3731
"42928","Myrcia tomentosa",-48.033333,-15.924167
"42929","Myrcia tomentosa",-48.03333,-15.92417
"42930","Myrcia tomentosa",-47.516667,-14.116667
"42931","Myrcia tomentosa",-44.502778,-14.956111
"42932","Myrcia tomentosa",-46.7269,-23.3217
"42933","Myrcia tomentosa",-48.01778,-15.9075
"42934","Myrcia tomentosa",-48.424444,-14.694722
"42935","Myrcia tomentosa",-46.0025,-15.352778
"42936","Myrcia tomentosa",-55.633333,-14.683333
"42937","Myrcia tomentosa",-54.85,-14.883333
"42938","Myrcia tomentosa",-55.066667,-14.75
"42939","Myrcia tomentosa",-48.017778,-15.9075
"42940","Myrcia tomentosa",-45.902778,-15.391389
"42941","Myrcia tomentosa",-55.233333,-14.65
"42942","Myrcia tomentosa",-45.9028,-15.3914
"42943","Myrcia tomentosa",-48.4244,-14.6947
"42944","Myrcia tomentosa",-55.14,-14.39
"42945","Myrcia tomentosa",-54.51,-14.53
"42946","Myrcia tomentosa",-55.04,-14.45
"42947","Myrcia tomentosa",-38.4,-12.933333
"42948","Myrcia tomentosa",-38.416389,-12.945556
"42949","Myrcia tomentosa",-49.05,-13.833333
"42950","Myrcia tomentosa",-47.093753,-22.858708
"42951","Myrcia tomentosa",-45.919167,-15.4
"42952","Myrcia tomentosa",-45.493333,-11.118611
"42953","Myrcia tomentosa",-47.716667,-11.666667
"42954","Myrcia tomentosa",-42.116667,-4
"42955","Myrcia tomentosa",-37.2081,-10.4583
"42956","Myrcia tomentosa",-49.1254,-24.1757
"42957","Myrcia tomentosa",-45.90277,-15.39138
"42958","Myrcia tomentosa",-37.43138,-7.18611
"42959","Myrcia tomentosa",-37.690833,-12.056667
"42960","Myrcia tomentosa",-37.154167,-8.625
"42961","Myrcia tomentosa",-37.5,-11.3333
"42962","Myrcia tomentosa",-48.509694,-23.750694
"42963","Myrcia tomentosa",-37.425861,-11.385528
"42964","Myrcia tomentosa",-35.5,-7.58
"42965","Myrcia tomentosa",-48.28,-18.92
"42966","Myrcia tomentosa",-35.6958,-8.4944
"42967","Myrcia tomentosa",-46.743333,-23.991111
"42968","Myrcia tomentosa",-36,-8.31
"42969","Myrcia tomentosa",-36,-8.5
"42970","Myrcia tomentosa",-37.69,-12.065556
"42971","Myrcia tomentosa",-48.384444,-14.368056
"42972","Myrcia tomentosa",-41.433333,-13.1
"42973","Myrcia tomentosa",-41.433611,-13.103056
"42974","Myrcia tomentosa",-41.43,-13.1
"42975","Myrcia tomentosa",-48.398333,-14.336667
"42976","Myrcia tomentosa",-48.436944,-14.390555
"42977","Myrcia tomentosa",-61.128333,-15.010278
"42978","Myrcia tomentosa",-48,-14
"42979","Myrcia tomentosa",-41.783333,-13.083333
"42980","Myrcia tomentosa",-49.583333,-14.833333
"42981","Myrcia tomentosa",-47.820278,-14.147222
"42982","Myrcia tomentosa",-48.016667,-15.916667
"42983","Myrcia tomentosa",-49.6,-14.8333
"42984","Myrcia tomentosa",-41.78,-13.08
